severity,category,file,line,summary,evidence,fix
medium,versione,ja/install.html,477,Versione hardcoded v3.4.6 nelle download-box vs SSOT 3.5.36,"install.dl.info.chrome/firefox/safari: 'v3.4.6 · 超軽量 · ...' (righe 477, 485, 493)",Allineare a 3.5.36 o rendere dinamica; la versione non va hardcoded
medium,congruenza,ja/support.html,203,Testo quick-help cita cap '3 デバイスの上限' (limite 3 dispositivi) coerente col modello device-tier obsoleto ma il piano attuale è unico,support.quick2.desc: '...引き続き機能しない場合、3 デバイスの上限に達した可能性があります。',"Verificare coerenza col piano unico attuale (fino a ~3 device personali OK, ma allineare messaggistica)"
medium,congruenza,ko/best-ad-blocker-2026.html,184,FAQ JSON-LD: trial '30일 전체 Pro 체험' / '30일 Pro 체험' (SSOT=15 giorni),30일 전체 Pro 체험을 제공합니다 ... 스텔스 모드와 동영상 광고 차단이 포함된 30일 Pro 체험,"30일→15일 (righe 136, 184)"
medium,congruenza,ko/best-ad-blocker-2026.html,339,"Testo corpo: '30일 Pro 체험, 카드 불필요' (pros box) — trial 30일 (SSOT=15)","<li>30일 Pro 체험, 카드 불필요</li>",30일→15일
medium,congruenza,ko/best-ad-blocker-2026.html,318,Conteggio regole incongruente nel corpo: '107개 이상의 declarativeNetRequest 규칙' mentre featureList JSON-LD dice 144; SSOT=144,107개 이상의 declarativeNetRequest 규칙을 통한 네트워크 차단,107→144 per congruenza
medium,congruenza,ko/guide.html,363,Trial dichiarato 30일 (30 giorni) — SSOT=15 giorni,<strong>30일 Pro 트라이얼</strong>이 자동으로 활성화됨,Correggere a 15일
medium,congruenza,ko/guide.html,330,"Numero lingue errato: dice 6 lingue (IT/EN/DE/FR/ES/PT), SSOT=15 lingue","6개 언어: 이탈리아어, 영어, 독일어, 프랑스어, 스페인어, 포르투갈어",Aggiornare a 15 lingue
medium,congruenza,ko/guide.html,366,"Founder badge condizionato a data passata (2026년 7월 1일 이전) — ormai scaduta, claim obsoleto",2026년 7월 1일 이전에 설치하면 영구 <strong>Founding Member 배지</strong>를 받음,Aggiornare/rimuovere la condizione di data (oggi è 2026-07-16)
medium,congruenza,ko/guide.html,599,"Conteggio regole network errato: dice 120개 이상 (120+), SSOT=144",120개 이상의 규칙이 주요 광고 네트워크와 많은 다른 광고 네트워크를 포함합니다.,Aggiornare a 144
medium,congruenza,ko/index.html,142,Trial dichiarato 15 giorni ma il resto del sito (install/guide/license-guide) dice 30 giorni: incongruenza interna; SSOT=15,"<li data-i18n=""home.trust.trial"">Pro 15일 무료 제공</li>  (e '15일 무료 체험' in FAQ)",Va bene 15 (=SSOT) ma le altre pagine ko/ dicono 30 → uniformare tutte a 15
medium,congruenza,ko/install.html,873,Safari steps: '30일 Pro 평가판이 있습니다' (SSOT=15),완료. AdOff가 활성화되었습니다. 30일 Pro 평가판이 있습니다.,30일→15일
medium,congruenza,ko/support.html,203,Quick-help menziona limite 3 기기 (3 device): SSOT parla di piano unico ~3 dispositivi ma i tier 3/5/10 sono rimandati; verificare claim,계속 작동하지 않으면 3개 기기 제한에 도달했을 수 있습니다.,Confermare che il limite dispositivi comunicato sia coerente col piano unico attuale
medium,claim-contraddittorio,license-guide.html,642,Riferimento a upgrade del 'livello' dispositivi inesistente,Fai un upgrade del tuo livello contattando il supporto,Rimuovere il concetto di tier/livello dispositivi
medium,claim-contraddittorio,license-guide.html,691,FAQ 'upgrade livello dispositivi' contraddice piano unico,Posso fare un upgrade del mio livello dispositivi?,Rimuovere o riscrivere: non esistono tier device
medium,link-morto,license-guide.html,750,CTA punta ad ancora #pricing sulla home che potrebbe non esistere,"href=""https://adoff.app/#pricing""",Verificare che l'ancora #pricing esista sulla landing
medium,claim-contraddittorio,manifest-v3-ad-blocker.html,124,"Elenco browser cita 6 piattaforme (Chrome, Edge, Opera, Brave, Firefox, Safari) mentre l'SSOT/il resto del sito dichiara 5 browser supportati.","AdOff is MV3-native across Chrome, Edge, Opera, Brave, plus Firefox and Safari builds.","Allineare a 5 browser (Chrome, Firefox, Safari, Edge, Opera). Brave usa la build Chrome: o rimuoverlo dall'elenco esplicito o riformulare senza portare il conteggio nominale a 6."
medium,congruenza,pl/best-ad-blocker-2026.html,359,Conteggio regole incoerente: prosa dice '107+ reguł declarativeNetRequest' mentre featureList JSON-LD dice 144; SSOT = 144,riga 359 'blokowanie sieciowe przez 107+ reguł declarativeNetRequest' vs riga 281 '144 network blocking rules',Uniformare a 144 nella prosa
medium,congruenza,pl/guide.html,599,Conteggio regole network 'Ponad 120 regul' contraddice SSOT = 144,riga 599 'Ponad 120 regul obejmuje glowne sieci reklamowe',Aggiornare a 144 regole
medium,versione,pl/install.html,487,Versione ZIP hardcoded 'v3.4.6' nei box download; obsoleta vs SSOT 3.5.36,"righe 487, 497, 507 '<p class=""download-info"">v3.4.6 &middot; ...'",Rimuovere il version literal o allinearlo a 3.5.36
medium,congruenza,pl/license-guide.html,792,FAQ trial cita '30 dni na 3 urządzeniach' collegato ai tier device inesistenti,riga 792 'bezpłatną próbę 30 dni ze wszystkimi funkcjami Pro na 3 urządzeniach',Correggere a 15 giorni e rimuovere riferimento ai tier
medium,gui-layout,premium.html,331,Bordo tabella comparativa hardcoded non tema-aware: border-bottom:1px solid #2a2a4a (colore scuro fisso pensato per dark). In tema light produce righe scure fuori palette invece del border sottile chiaro.,".compare-table th, .compare-table td { ... border-bottom: 1px solid #2a2a4a; }",Sostituire #2a2a4a con var(--border-subtle) (o var(--border)) per adattarsi a entrambi i temi.
medium,gui-layout,premium.html,145,"Contrasto insufficiente in tema light: .hero__vpn-note strong e .plan-card__micro strong forzano color:var(--success-green) (=#4ade80, verde brillante). style.css usa --success:#1c9c5b apposta per leggibilità su fondo chiaro; qui il verde acido su superficie chiara/bianca è sotto-soglia WCAG.",.hero__vpn-note strong { color: var(--success-green); } (riga 145) e .plan-card__micro strong { color: var(--success-green); } (riga 299),"Usare color:var(--success) (tema-aware, verde scuro #1c9c5b su light) invece di var(--success-green)."
medium,claim-contraddittorio,press.html,475,"Campo Browser elenca solo browser Chromium (Chrome, Edge, Brave, Vivaldi, Opera) mentre altrove la pagina afferma 5 browser incl. Firefox e Safari — incongruenza interna","Chrome, Edge, Brave, Vivaldi, Opera. Tutti i browser basati su Chromium.","Allineare a Chrome, Firefox, Safari, Edge, Opera (5 browser, come nelle statistiche riga 610)"
medium,link-morto,press.html,675,Link download press kit punta a href='#' (placeholder non risolto) mentre il testo promette adoff.app/press-kit.zip,"<a href=""#"" target=""_blank"" rel=""noopener"">adoff.app/press-kit.zip</a>",Puntare all'URL reale del kit (es. /press-kit.zip) o rimuovere il link se l'asset non esiste
medium,claim-contraddittorio,pricing.html,439,Feature '82 server VPN' non verificabile vs SSOT e potenzialmente incongruente (Premium VPN dichiara 3 dispositivi ma numero server da confermare),82 server in tutto il mondo,Verificare il conteggio reale server VPN rispetto alla configurazione backend; SSOT non fornisce questo numero
medium,link-morto,pricing.html,615,CTA finale 'Inizia gratis' punta a install.html: verificare esistenza pagina,"<a href=""install.html"" class=""btn btn--primary btn--xl"">Inizia gratis — Nessuna carta</a>",Confermare che install.html esista nel deploy (referenziata anche a riga 389)
medium,testo-illeggibile,pricing.html,102,Il badge 'Più scelto' (.plan-card--popular::before) usa color:var(--text) su background:var(--accent) viola; dovrebbe usare --text-on-accent. In light theme il testo scuro su viola ha contrasto border-line (~3.8:1).,.plan-card--popular::before { ... background: var(--accent); color: var(--text); }  — var(--text) in light = #1a1a2e (scuro) su viola #7c5cfc.,"Impostare color: var(--text-on-accent) (#ffffff), come fanno i .btn--primary del sito su sfondo accent."
medium,congruenza,privacy.html,303,"La sezione IT 'Dati Diagnostici Volontari' (riga 303-304) NON ha attributo data-i18n, quindi non viene tradotta dal sistema i18n a differenza di tutte le altre sezioni, restando sempre in italiano hardcoded in tutte le lingue.","riga 303: '<h2>14. Dati Diagnostici Volontari</h2>' senza data-i18n, mentre tutte le altre h2 hanno data-i18n (es. riga 289 'data-i18n=""privacy.s14""')",Aggiungere data-i18n o rimuovere il blocco duplicato non gestito da i18n.
medium,congruenza,pt/best-ad-blocker-2026.html,166,Trial '30 dias' nel JSON-LD FAQ vs SSOT 15,adiciona um teste Pro de 30 dias com Modo Furtivo e bloqueio de anúncios de vídeo.,30 dias → 15 dias
medium,congruenza,pt/best-ad-blocker-2026.html,388,Trial '30 dias' nei pro dell' AdOff vs SSOT 15,"<li>Trial Pro de 30 dias, sem cartão necessário</li>",30 dias → 15 dias
medium,versione,pt/best-ad-blocker-2026.html,237,softwareVersion JSON-LD obsoleta 3.5.29 vs SSOT 3.5.36,"""softwareVersion"": ""3.5.29"",",3.5.29 → 3.5.36
medium,versione,pt/guide.html,290,Versione hardcoded obsoleta v3.1.0 vs SSOT 3.5.36,"<p class=""guide-version"">AdOff v3.1.0 ,  Última atualização: 19 de abril de 2026</p>",v3.1.0 → 3.5.36; la versione non dovrebbe essere hardcoded
medium,congruenza,pt/guide.html,330,Claim '6 idiomas' vs SSOT 15 lingue,"<li>6 idiomas: italiano, inglês, alemão, francês, espanhol, português</li>",6 idiomas → 15 idiomas (SSOT lingue=15)
medium,congruenza,pt/guide.html,692,Tabella idiomas elenca solo 6 lingue vs SSOT 15,tabella con solo Italiano/English/Deutsch/Français/Español/Português marcati 'Completo',Elencare tutte le 15 lingue supportate
medium,traduzione,pt/index.html,242,Testo italiano '/ mese' non tradotto in portoghese (dovrebbe essere '/ mês'),"<div class=""pcard__price"">2,99€ <small>/ mese</small></div>",'/ mese' (IT) → '/ mês' (PT)
medium,traduzione,pt/index.html,253,Testo italiano '/ mese' non tradotto in portoghese,"<div class=""pcard__price"">4,99€ <small>/ mese</small></div>",'/ mese' (IT) → '/ mês' (PT)
medium,congruenza,pt/install.html,315,Ulteriore riferimento 'Após 30 dias' del trial vs SSOT 15,"Após 30 dias, escolha se continua ou passa para o plano Free",30 dias → 15 dias
medium,congruenza,pt/install.html,7,Meta description trial '30 dias' vs SSOT 15,"Teste gratuito de 30 dias do plano Pro. Ultraleve, instala em 30 segundos.",30 dias → 15 dias (nel testo trial; '30 segundos' del tempo installazione è ok)
medium,versione,pt/install.html,487,Versione hardcoded obsoleta v3.4.6 vs SSOT 3.5.36 (Chrome ZIP),"<p class=""download-info"">v3.4.6 &middot; ultraleve &middot; Todos os recursos</p>",v3.4.6 → 3.5.36 (o rimuovere version literal)
medium,versione,pt/install.html,497,Versione hardcoded obsoleta v3.4.6 (Firefox ZIP),"<p class=""download-info"">v3.4.6 &middot; ultraleve &middot; Instalação permanente</p>",v3.4.6 → 3.5.36
medium,versione,pt/install.html,507,Versione hardcoded obsoleta v3.4.6 (Safari ZIP),"<p class=""download-info"">v3.4.6 &middot; ultraleve &middot; Mac App Store em breve</p>",v3.4.6 → 3.5.36
medium,congruenza,pt/license-guide.html,826,CTA 'teste gratuito de 30 dias' vs SSOT 15,Comece com o teste gratuito de 30 dias. Sem cartão de crédito necessário.,30 dias → 15 dias
medium,traduzione,pt/support.html,240,"Messaggi UI JS in inglese, non tradotti (anti-bot timing)",msg.textContent = 'Please wait a moment before submitting.';,Tradurre in PT: 'Aguarde um momento antes de enviar.'
medium,traduzione,pt/support.html,251,Messaggio UI anti-bot Turnstile in inglese,msg.textContent = 'Complete the anti-bot verification before submitting.';,Tradurre in PT: 'Complete a verificação anti-bot antes de enviar.'
medium,traduzione,pt/support.html,256,Testo bottone 'Submitting...' in inglese durante invio,btn.textContent = 'Submitting...';,Tradurre in PT: 'A enviar...'
medium,traduzione,pt/support.html,287,Messaggio di successo ticket interamente in inglese,msg.innerHTML = '<strong>Ticket submitted!</strong> Your ticket ID: ... We will respond to ... within 24 hours. Save your ticket ID for reference.';,Tradurre il messaggio di conferma in portoghese
medium,traduzione,pt/support.html,291,Messaggio errore JS in inglese ('Error:'/'Unknown error'),msg.textContent = 'Error: ' + (res.error || 'Unknown error');,Tradurre in PT: 'Erro: ' / 'Erro desconhecido'
medium,traduzione,pt/support.html,298,Messaggio errore connessione in inglese,msg.textContent = 'Connection error. Please try again or use the support form on this page.';,Tradurre in PT
medium,claim-contraddittorio,pt/support.html,203,Menzione 'limite de 3 dispositivos' potenzialmente incongruente col piano unico attuale,"Se continuar não funcionando, você pode ter atingido o limite de 3 dispositivos.",Verificare se il limite 3 dispositivi è ancora valido nel modello piano unico attuale
medium,congruenza,ru/best-ad-blocker-2026.html,359,Conteggio regole network incongruente: mix di '107+ правил' e '144 network rules' nella stessa pagina,'сетевая блокировка через 107+ правил declarativeNetRequest' (riga 359); JSON-LD featureList '144 network blocking rules'; comp-table '107+ правил',Uniformare a 144 regole (SSOT)
medium,versione,ru/best-ad-blocker-2026.html,237,Versione hardcoded 3.5.29 nel JSON-LD (SSOT reale 3.5.36),JSON-LD SoftwareApplication 'softwareVersion': '3.5.29',Allineare a 3.5.36 o rimuovere il literal
medium,versione,ru/guide.html,290,Versione hardcoded 3.1.0 e data obsoleta nell'header guida,'AdOff v3.1.0 — Последнее обновление: 19 апреля 2026 г.',Versione reale 3.5.36 (o leggere da manifest)
medium,congruenza,ru/guide.html,330,Dichiara '6 lingue' invece di 15 (sia in prosa sia nella tabella Sezione 18 che elenca solo 6 lingue),"'6 языков: итальянский, английский, немецкий, французский, испанский, португальский' (riga 330); tabella lingue con solo it/en/de/fr/es/pt (righe 687-692)",Lingue = 15 (SSOT)
medium,versione,ru/install.html,487,Versione hardcoded 3.4.6 nei box download ZIP (SSOT 3.5.36),"'v3.4.6 · ультралегкий, все функции' (Chrome); 'v3.4.6 · ультралегкий, постоянная установка' (Firefox); 'v3.4.6 · ultra-leggera · Mac App Store скоро' (Safari)",Allineare a 3.5.36
medium,traduzione,ru/support.html,240,Messaggi JS runtime del form (successo/errore/pulsante) hardcoded in inglese,'Please wait a moment before submitting.'; 'Submitting...'; 'Ticket submitted! Your ticket ID:'; btn.textContent 'Submit Ticket'; 'Connection error. Please try again...',Localizzare in russo le stringhe di stato del form
medium,claim-contraddittorio,salesletter.html,1788,"Feature 'Blocco rete base (144 regole)' nella card Free: attribuisce al piano Free tutte le 144 regole, ma le 144 sono il totale rete dell'estensione (non un sottoinsieme 'base'). Potenziale incongruenza con i piani a pagamento che citano lo stesso conteggio.",Blocco rete base (144 regole),"Verificare separazione feature Free vs Pro; se le 144 regole sono comuni, non presentarle come esclusive del 'base' in modo ambiguo"
